id,lang,created_at,text,conversation_id,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,username,in_reply_to_user_id
2037393335342809269,en,2026-03-27T04:56:38.000Z,"✅ Angels/Astros Under 8 

Tied for the lowest final score of the day. Good call by @tannerstruth on the under https://t.co/HXJmVnkYBC https://t.co/zE17BkjlBD",2037393335342809269,['2037393335342809269'],1,0,8,0,0,14250,ActionNetworkHQ,
2037392165320720406,en,2026-03-27T04:51:59.000Z,"✅ Red Sox ML + NRFI (+170)

Both legs cash as @VegasMinion’s same-game parlay comes through https://t.co/zRghrx7edA https://t.co/lBpxLgQiO5",2037392165320720406,['2037392165320720406'],2,1,11,0,0,13589,ActionNetworkHQ,
2037391121882780009,en,2026-03-27T04:47:51.000Z,"✅ Zac Gallen Under 4.5 Ks 

Gallen finishes with just 2 strikeouts to cash @ChiefZief’s best bet https://t.co/4TC7JvXxjC https://t.co/t1wRuqADlu",2037391121882780009,['2037391121882780009'],1,0,6,0,0,12899,ActionNetworkHQ,
2037391078597235040,en,2026-03-27T04:47:40.000Z,"Iowa vs Illinois opener is live 👀

Illinois won by 6 at Iowa back in January https://t.co/YlG2rNW8OL",2037391078597235040,['2037391078597235040'],0,0,20,0,1,7923,ActionNetworkHQ,
2037390221747380319,en,2026-03-27T04:44:16.000Z,"✅ Tigers ML 

Rookie Kevin McGonigle goes 4-for-5 with 2 RBI and 2 runs as Detroit cashes @RotoSurgeon’s best bet https://t.co/isJ7t9lz8p https://t.co/RPYHQ7eDA6",2037390221747380319,['2037390221747380319'],1,0,8,0,0,12476,ActionNetworkHQ,
2037389009102782647,en,2026-03-27T04:39:27.000Z,"Halfway through the Sweet 16:

Underdogs: 3-1 ATS | 2-2 SU
Overs: 3-1 https://t.co/PpxGS6y1YG",2037389009102782647,['2037389009102782647'],1,0,13,0,0,6465,ActionNetworkHQ,
2037387428185702770,en,2026-03-27T04:33:10.000Z,"✅ Arizona -9.5 (+105)

Arizona rolls for a sweat-free cover to cash @SeanPaulCBB’s best bet

John Calipari takes his first ATS loss as an underdog in NCAA and conference tournament play https://t.co/l6lY272wjI https://t.co/uJ7iBwuHDX",2037387428185702770,"['2037387045249982615', '2037387428185702770']",0,0,6,0,1,11431,ActionNetworkHQ,
2037385896404910084,en,2026-03-27T04:27:05.000Z,"✅ Iowa +1.5 (-110)

Iowa wins outright to cash @Steponaduck’s best bet https://t.co/SVuEZCw9WH https://t.co/dqCDmqmU7s",2037385896404910084,['2037385896404910084'],0,0,7,0,0,9669,ActionNetworkHQ,
2037385464009957781,en,2026-03-27T04:25:22.000Z,"✅ Cardinals ML (+114)

A huge 6th inning for the Cardinals helps cash @ChiefZief’s plus-money best bet https://t.co/06RKt0bgyA https://t.co/zq66qjWWnp",2037385464009957781,['2037385464009957781'],1,0,2,0,0,9382,ActionNetworkHQ,
2037385049990189195,en,2026-03-27T04:23:43.000Z,"✅ Illinois ML (+135)

Illinois gets it done to cash @VegasMinion’s plus-money best bet https://t.co/aPfjnktY7V https://t.co/3RgCjPymia",2037385049990189195,['2037385049990189195'],1,0,8,0,0,9970,ActionNetworkHQ,
2037382652299202569,en,2026-03-27T04:14:11.000Z,The last minute of Illinois vs Houston https://t.co/BU0Nu5c9IS,2037382652299202569,['2037382652299202569'],1,1,21,0,0,5900,ActionNetworkHQ,
2037377629519565180,en,2026-03-27T03:54:14.000Z,East Coast bettors walking into work tomorrow morning https://t.co/vSR1QeK9sw,2037377629519565180,['2037377629519565180'],2,1,30,0,3,7703,ActionNetworkHQ,
2037377025187663987,en,2026-03-27T03:51:50.000Z,"Big night for the BUCKETS crew 🏀

@BrandonKravitz, @JoeDellera and @BryanFonsecaNY combined to go 7-1 (+3.67u) on today’s slate🔥

Listen to the Buckets podcast ➡️ https://t.co/9WKCCOUVhD https://t.co/9Sue5Pmhbp",2037377025187663987,"['2037376489721929929', '2037377025187663987']",2,0,7,1,0,6504,ActionNetworkHQ,
2037365566147596365,en,2026-03-27T03:06:18.000Z,Imagine betting Yordan Alvarez HR (+350) and watching this absolute nuke hit the ceiling and deflect foul 🫠https://t.co/tFCqT6tX9N,2037365566147596365,['2037365566147596365'],1,1,38,2,0,18876,ActionNetworkHQ,
2037353649312055377,en,2026-03-27T02:18:56.000Z,Two different sports being played right now.. Arkansas and Arizona combined for 27 points through 6 minutes while Illinois and Houston combined for 10 points 😂,2037353649312055377,['2037353649312055377'],2,2,16,0,0,7545,ActionNetworkHQ,
2037346944146964906,en,2026-03-27T01:52:18.000Z,"All five Purdue starters scored in double figures

Kaufman-Renn 20 (18.5) ✅
Smith 16 (16.5) ❌
Loyer 18 (14.5) ✅
Cluff 11 (10.5) ✅
Cox 10 (7.5) ✅ https://t.co/wWZlSKUYNd",2037346944146964906,['2037346944146964906'],0,0,7,0,0,7691,ActionNetworkHQ,
2037343813941797318,en,2026-03-27T01:39:51.000Z,"Swear this only happens to teams you bet on.. 🫠

Nebraska only had 4 players on the floor for one of the more pivotal possessions.. https://t.co/UmEakDLrHD",2037343813941797318,['2037343813941797318'],4,4,44,1,2,21864,ActionNetworkHQ,
2037343088243245167,en,2026-03-27T01:36:58.000Z,Who will he curse next? 😂 https://t.co/u0N620aApB,2037343088243245167,['2037343088243245167'],1,2,23,3,0,10067,ActionNetworkHQ,
2037342502068379751,en,2026-03-27T01:34:39.000Z,THIS LEAGUE 🤯,2037342502068379751,['2037342502068379751'],1,0,6,0,1,6529,ActionNetworkHQ,
2037341405413257368,en,2026-03-27T01:30:17.000Z,9-seed Iowa is the first team to advance to the Elite Eight! https://t.co/18FdEyiqbu,2037341405413257368,['2037341405413257368'],0,1,11,0,0,7109,ActionNetworkHQ,
2037340766184305057,en,2026-03-27T01:27:45.000Z,MARCH IS MADNESSING,2037340766184305057,['2037340766184305057'],2,0,9,0,0,5615,ActionNetworkHQ,
2037339123657089247,en,2026-03-27T01:21:13.000Z,Trying to watch both games coming down to the wire https://t.co/DTUmLLOBMD,2037339123657089247,['2037339123657089247'],6,2,23,1,0,7071,ActionNetworkHQ,
2037327758880362791,en,2026-03-27T00:36:04.000Z,"Iowa–Nebraska had the lowest Sweet 16 total (131.5).

They are shooting a combined 56% from three heading into the break. Live total now 158.5 https://t.co/hI7kIdKp8h",2037327758880362791,['2037327758880362791'],0,3,3,0,0,7088,ActionNetworkHQ,
2037326565152010326,en,2026-03-27T00:31:19.000Z,"Illinois vs. Houston is at Toyota Center in Houston.

The Cougars are playing their 11th NCAA Tournament game in Texas. Fourth in Houston. They are 7-3 SU in Texas and 3-0 SU in Houston. (via @EvanHAbrams)

83% of bets are on Houston ML (-145) https://t.co/hdm6q4clgj",2037326565152010326,['2037326565152010326'],0,1,10,0,1,10296,ActionNetworkHQ,
2037324030080958864,pl,2026-03-27T00:21:15.000Z,Iowa vs Nebraska https://t.co/SsGpIQ5jGD,2037324030080958864,['2037324030080958864'],1,0,7,0,0,6684,ActionNetworkHQ,
2037316357612503355,en,2026-03-26T23:50:45.000Z,Under bettors watching Nebraska and Iowa do nothing but trade threes for the first 8 minutes https://t.co/PsinuiL3Wi,2037316357612503355,['2037316357612503355'],0,2,53,0,0,13254,ActionNetworkHQ,
2037314397576499386,en,2026-03-26T23:42:58.000Z,"Home run bettors watching Jacob Young (+2200), Carson Benge (+1275) and Sal Frelick (+1000) go yard but not Pete Alonso (+295), Bryce Harper (+360), Trevor Story (+335) or Tyler O'Neill (+340) 😡 https://t.co/5zixQuW9zn",2037314397576499386,['2037314397576499386'],1,0,19,1,3,7778,ActionNetworkHQ,
2037297917258797265,en,2026-03-26T22:37:29.000Z,"Rollercoaster in St. Louis 🎢

Rays and Cardinals were tied 1-1 entering the 6th. Tampa scores 6 in the top half. St. Louis answers with 8 in the bottom. The over was 8. https://t.co/K9fT47N3Aj",2037297917258797265,['2037297917258797265'],0,2,5,0,0,6535,ActionNetworkHQ,
2037296570463305823,en,2026-03-26T22:32:08.000Z,@Playbook parlay these!,2037296454633398459,['2037296570463305823'],0,1,1,0,0,5182,ActionNetworkHQ,909749955836940288
2037296454633398459,en,2026-03-26T22:31:40.000Z,"BBOC College Basketball ML Parlay

@Steponaduck: Arizona
@gwizzy12: Michigan
@EastBreese: Purdue
@Stuckey2: Tennessee https://t.co/mzNTBS9v4u",2037296454633398459,['2037296454633398459'],1,1,20,2,4,34376,ActionNetworkHQ,
2037291035358105935,en,2026-03-26T22:10:08.000Z,"Jacob Misiorowski sets a Brewers Opening Day record with 11 strikeouts.

Over 6.5 Ks ✅ (+110)
8+ Ks ✅ (+218)
9+ Ks ✅ (+506)
10+ Ks ✅ (+824)
11+ Ks ✅ (+1640) https://t.co/hSfHcyUDC8",2037291035358105935,['2037291035358105935'],1,4,12,0,0,7052,ActionNetworkHQ,
2037284003439632632,en,2026-03-26T21:42:11.000Z,"New to Polymarket or prediction markets?🤔 

This beginner’s guide breaks down contracts, pricing, and how to find an edge 📊

🔑 Use code ACTION to skip the waitlist
💰 Deposit $20, get a $20 bonus
📲 Download: https://t.co/GnUOviLiS2

Read more &amp; get started: https://t.co/7iJ1YWOaN9",2037284003439632632,"['2037282474334503273', '2037284003439632632']",1,0,3,0,0,5888,ActionNetworkHQ,
2037282836357472729,en,2026-03-26T21:37:33.000Z,Sportsbooks watching Tyler O'Neill not hit his 7th straight Opening Day HR https://t.co/DRmfE8hjal,2037282836357472729,['2037282836357472729'],8,3,130,1,0,16715,ActionNetworkHQ,
2037276314277687474,en,2026-03-26T21:11:38.000Z,Still waiting for a Tyler O'Neill dinger alert @MLBHR 😅 https://t.co/yWr1MHEesC,2037276314277687474,['2037276314277687474'],1,3,20,2,0,7747,ActionNetworkHQ,
2037275699317215414,en,2026-03-26T21:09:12.000Z,"Tonight's Sweet 16 Betting Hub ✅

▪️@EvanHAbrams Sweet 16 Betting Trends, Stats and Notes https://t.co/EHyVcsLnAq
▪️@Stuckey2 Entire Sweet 16 Betting Card https://t.co/pHxMTTwo5L
▪️@Steponaduck Texas vs Purdue Predictions https://t.co/IkvKmGvOiI
▪️@SeanPaulCBB Arkansas vs https://t.co/WxSBPrwK7K",2037275699317215414,['2037275699317215414'],2,2,5,0,0,8318,ActionNetworkHQ,
2037273927706120574,zxx,2026-03-26T21:02:09.000Z,https://t.co/xRNvqanBrK,2037273927706120574,['2037273927706120574'],5,2,11,0,0,8937,ActionNetworkHQ,
2037272521104384001,en,2026-03-26T20:56:34.000Z,"Just in time for the Sweet 16, Arkansas 🐗🏀

@FDSportsbook and @DKSportsbook are live in Arkansas, offering massive Bet $5 → Get $300 bonuses!

Here’s how to claim both and maximize your betting options for tonight’s Arkansas vs Arizona matchup ⤵️ 
https://t.co/Z5rLD78R1C https://t.co/GzDn1xkcAv",2037272521104384001,['2037272521104384001'],2,2,4,1,1,6354,ActionNetworkHQ,
2037262027522019680,en,2026-03-26T20:14:52.000Z,Definitely bet over 6.5 Ks 😂 https://t.co/5T5ty02Ezk,2037262027522019680,['2037262027522019680'],0,2,11,0,0,11890,ActionNetworkHQ,
2037256961163436288,en,2026-03-26T19:54:44.000Z,Paul Skenes when we bet Pirates ML https://t.co/EBy1nDXOXa,2037256961163436288,['2037256961163436288'],3,4,114,2,4,13871,ActionNetworkHQ,
2037255787916005476,en,2026-03-26T19:50:04.000Z,The Mets rookie was +1275 to go yard in his debut 🤯 https://t.co/gqJsbxTVLs,2037255787916005476,['2037255787916005476'],0,1,32,0,0,11924,ActionNetworkHQ,
2037255368925974641,en,2026-03-26T19:48:24.000Z,The Nats (+175) are shocking the Cubs right now! So many ML parlays are dying 🙄 https://t.co/kD1CCTlSpL,2037255368925974641,['2037255368925974641'],1,4,22,0,0,15364,ActionNetworkHQ,
2037254669550936137,en,2026-03-26T19:45:38.000Z,No chance there's a single Jacob Young ticket... right?! 😅 https://t.co/N9D8SMR4bu,2037254669550936137,['2037254669550936137'],0,3,6,0,0,26750,ActionNetworkHQ,
2037245856093495660,en,2026-03-26T19:10:36.000Z,BRUTAL for Freddy Peralta under 6.5 Ks bettors. Peralta finishes with 7 strikeouts after getting one on his final AB of the game and one on a successful ABS challenge 🫠https://t.co/EP2Y93hxXv,2037245856093495660,['2037245856093495660'],0,8,19,0,0,20319,ActionNetworkHQ,
2037233386243137631,en,2026-03-26T18:21:03.000Z,"2ND AT BAT 🤝 2ND HOME RUN (+6000)

Brandon Lowe with another Home Run on just his second plate appearance as a Pirate🏴‍☠️
https://t.co/IHqgoreXUK",2037233386243137631,['2037233386243137631'],2,1,15,0,1,7417,ActionNetworkHQ,
2037232297150230652,en,2026-03-26T18:16:44.000Z,If we see a single Brandon Lowe 2+ HRs ticket… 😂,2037232297150230652,['2037232297150230652'],0,3,27,0,0,27393,ActionNetworkHQ,
2037232112915427541,en,2026-03-26T18:16:00.000Z,Skenes Ks was one of the most bet player props on @DKSportsbook today. He didn’t even make it through the 1st 😳 https://t.co/OAMIwv0Tb7,2037232112915427541,['2037232112915427541'],1,5,16,2,1,14617,ActionNetworkHQ,
2037226574466994593,en,2026-03-26T17:53:59.000Z,Oneil Cruz when you ask him to make a routine defensive play https://t.co/Y4bd9KDw88,2037226574466994593,['2037226574466994593'],2,2,53,1,0,8968,ActionNetworkHQ,
2037226405642084409,en,2026-03-26T17:53:19.000Z,Players when you bet the under: https://t.co/k6LgzvMLwO,2037226405642084409,['2037226405642084409'],5,3,38,2,2,12665,ActionNetworkHQ,
2037225963562418655,en,2026-03-26T17:51:34.000Z,Well that's one way to cash Skenes under 6.5 Ks!!! Don't think we will get an easier win all season @SeanZerillo https://t.co/BPnSVOp2Hc,2037225963562418655,['2037225963562418655'],1,0,14,0,1,11986,ActionNetworkHQ,
2037224731611439577,en,2026-03-26T17:46:40.000Z,The Pirates are warming up the bullpen in the 1st inning https://t.co/QHevdtB9Hc,2037224731611439577,['2037224731611439577'],2,1,26,0,0,6511,ActionNetworkHQ,
2037220911879700561,de,2026-03-26T17:31:29.000Z,NRFI bettors dead two ABs in 🫠😂 https://t.co/fKsBcoCAmq,2037220911879700561,['2037220911879700561'],17,4,338,1,6,29279,ActionNetworkHQ,
2037220009072545962,en,2026-03-26T17:27:54.000Z,"FIRST DINGER OF THE 2026 SEASON 🔥

BRANDON LOWE ON HIS FIRST AT BAT AS A PIRATE (+475)
https://t.co/NB7wKnNKmh",2037220009072545962,['2037220009072545962'],3,2,29,2,0,9327,ActionNetworkHQ,
2037218581121794210,zxx,2026-03-26T17:22:14.000Z,https://t.co/JvRroXaeiH,2037218581121794210,['2037218581121794210'],2,0,26,2,1,6619,ActionNetworkHQ,
2037216136773652585,en,2026-03-26T17:12:31.000Z,"⚾️BEST BET FOR DBACKS VS. DODGERS

📉ZAC GALLEN UNDER 4.5 Ks
👇 Add directly to your betslip
https://t.co/WyphWgLGOb

""Zac Gallen comes into a matchup against the defending World Series champions, the Los Angeles Dodgers, off a down 2025 season and a horrid spring.

In 2025, https://t.co/VeV1wYxGjz",2037216136773652585,['2037216136773652585'],3,1,12,1,1,19943,ActionNetworkHQ,
2037213166732480841,zxx,2026-03-26T17:00:43.000Z,https://t.co/VsfcFYH0Ys,2037213166732480841,['2037213166732480841'],1,1,5,2,1,23086,ActionNetworkHQ,
2037210058962923541,en,2026-03-26T16:48:22.000Z,⚾️Pete Alonso Home Run (+271) https://t.co/jNuPKe5zOp,2037210043771195646,['2037210058962923541'],0,0,1,0,0,5489,ActionNetworkHQ,909749955836940288
2037210056047853719,en,2026-03-26T16:48:21.000Z,⚾️Bo Bichette 2+ Hits+Runs+RBIs (-134) https://t.co/njh2LP0hGi,2037210043771195646,['2037210056047853719'],0,1,0,0,0,5645,ActionNetworkHQ,909749955836940288
2037210053137056003,en,2026-03-26T16:48:20.000Z,⚾️Paul Skenes 6+ Strikeouts (-177) https://t.co/LihiesykVb,2037210043771195646,['2037210053137056003'],0,1,1,1,0,15042,ActionNetworkHQ,909749955836940288
2037210050482090280,et,2026-03-26T16:48:20.000Z,⚾️Shohei Ohtani Home Run (+182) https://t.co/M4xZRnemxz,2037210043771195646,['2037210050482090280'],0,1,0,0,0,493,ActionNetworkHQ,909749955836940288
2037210047084720290,en,2026-03-26T16:48:19.000Z,⚾️Tyler O'Neill Home Run (+321) https://t.co/RJ2nxbf7zs,2037210043771195646,['2037210047084720290'],0,1,1,0,0,499,ActionNetworkHQ,909749955836940288
2037210043771195646,en,2026-03-26T16:48:18.000Z,"It's MLB Opening Day 🔥

Here are the most bet MLB player props today @DKSportsbook! https://t.co/e20YIigvct",2037210043771195646,['2037210043771195646'],0,2,8,1,1,7644,ActionNetworkHQ,
2037206261679153434,en,2026-03-26T16:33:16.000Z,"Action PRO Strikeout Props Projections for Opening Day.

The PRO Model sees value in a lot of unders today 📉 https://t.co/Aqt1UzZE58",2037206261679153434,['2037206261679153434'],3,4,22,1,7,10935,ActionNetworkHQ,
2037201661870113067,en,2026-03-26T16:15:00.000Z,"""Yeah so it's called a NRFI (nerfy). It's the best bet in sports! All you need is six outs and you cash! A quick sweat to get the blood flowing!"" https://t.co/ZhSxKg1mdK",2037201661870113067,['2037201661870113067'],18,9,290,1,17,61062,ActionNetworkHQ,
2037200946158059860,en,2026-03-26T16:12:09.000Z,MLB Opening Day HR prop bets from @gneiffer07 https://t.co/PBoa7bxQgO https://t.co/HQpxGkCs83,2037200946158059860,['2037200946158059860'],1,2,5,0,0,6701,ActionNetworkHQ,
2037198313204658463,en,2026-03-26T16:01:41.000Z,You will never see a more beautiful sight than @SeanZerillo betting 15 pitchers under their Ks prop 😍 https://t.co/VEU2w4KOCC,2037198313204658463,['2037198313204658463'],2,1,11,1,0,19461,ActionNetworkHQ,
2037192052157358491,en,2026-03-26T15:36:49.000Z,"We get to bet on sports from 1 pm to 1 am today 🥹

May the gambling gods be kind to our bankrolls. https://t.co/IYmebFJIcq",2037192052157358491,['2037192052157358491'],6,6,75,0,4,12307,ActionNetworkHQ,
2037190947256041902,en,2026-03-26T15:32:25.000Z,"Today is arguably one of the best slates of the year 🥹

🎾 1:00 est Tiafoe vs Sinner
⚾️ 1:15 est Pirates vs Mets
🎾 3:00 est Gauff vs Muchova
⚾️ 3:05 est Twins vs Orioles
⚾️ 4:10 est Tigers vs Padres
⚾️ 4:15 est Rangers vs Phillies
🏀 7:00 est Knicks vs Hornets
🏒 7:00 est Pens https://t.co/hnuwP4kI9o",2037190947256041902,['2037190947256041902'],5,4,35,1,4,11941,ActionNetworkHQ,
2037190309759664551,en,2026-03-26T15:29:53.000Z,"🔱 Guardians vs Mariners MLB SGP via @NickM_hockey

⚾️ MARINERS MONEYLINE
⚾️ UNDER 8.5

👇 Add directly to your betslip
https://t.co/Unij3i1dz6 https://t.co/nK91pkuQJj",2037190309759664551,['2037190309759664551'],6,1,29,0,4,7528,ActionNetworkHQ,
2037188212011958740,en,2026-03-26T15:21:33.000Z,"⚾️ DIAMONDBACKS vs DODGERS BEST BET

🐍 DIAMONDBACKS MONEYLINE
👇 Add directly to your betslip
https://t.co/rmrTDNkg1Z

🗣️ ""The Dodgers are a public favorite, which often leads to over-pricing, and that may be exactly what we have here. The proof is that, despite winning the https://t.co/hOpmJcWHLs",2037188212011958740,['2037188212011958740'],7,2,35,0,5,10750,ActionNetworkHQ,
2037186461452193838,en,2026-03-26T15:14:36.000Z,"🏀SWEET 16 BEST BET: ILLINOIS vs HOUSTON

🎯Illinois Fighting Illini Moneyline (+135)
👇Add directly to your betslip
https://t.co/UxJO5CN9y9

🗣️""There's no doubt that the Coogs have been one of the best teams in the sport all season long, but I worry about Houston’s defense being https://t.co/AOYLcCKQqS",2037186461452193838,['2037186461452193838'],5,4,34,1,6,20786,ActionNetworkHQ,
2037185941387788297,en,2026-03-26T15:12:32.000Z,"⚾️ RAYS vs CARDINALS BEST BET

🐦 CARDINALS MONEYLINE
👇 Add directly to your betslip
https://t.co/uLvXJoERuO

🗣️ ""This Opening Day angle is largely a fade of the Rays, who are primed to regress in many areas. From their starter in Rasmussen, to the bevy of bats that will be in a https://t.co/kVdcolN035",2037185941387788297,['2037185941387788297'],4,2,21,1,2,17201,ActionNetworkHQ,
2037184776092717278,zxx,2026-03-26T15:07:54.000Z,https://t.co/gGaHsqpuin,2037184776092717278,['2037184776092717278'],5,4,12,0,2,14588,ActionNetworkHQ,
2037183682117603439,en,2026-03-26T15:03:33.000Z,"⚾️ RANGERS vs PHILLIES BEST BET

📉 UNDER 3.5 (F5)
👇 Add directly to your betslip
https://t.co/k89Tw2VKhd

🗣️ ""Early-season games in Philadelphia, especially when it’s cold, reduce offense more than most people think. The ball doesn’t travel as far, turning borderline extra-base https://t.co/o5wzz8d72D",2037183682117603439,['2037183682117603439'],5,6,22,1,2,7709,ActionNetworkHQ,
2037183332748759365,en,2026-03-26T15:02:10.000Z,"🏀SWEET 16 BEST BET: ARKANSAS vs ARIZONA 

🎯Arizona Wildcats -9.5 (+105)
👇Add directly to your betslip
https://t.co/ropti0oCcj

🗣️""I'd expect a fast pace in this one. Arkansas is 16th in adjusted tempo, and Arizona is 65th. To me, that favors Arizona. The Wildcats can contain https://t.co/Ng9tdoocPh",2037183332748759365,['2037183332748759365'],0,2,20,2,4,22510,ActionNetworkHQ,
2037182832939045016,en,2026-03-26T15:00:11.000Z,"Wind blowing out at Busch Stadium 🌬️

Action PRO is showing one of the top HR edges on Junior Caminero today (+7.8%) with 16.2 mph winds blowing out https://t.co/P3RF4WqHTj",2037182832939045016,['2037182832939045016'],5,4,59,0,13,22329,ActionNetworkHQ,
2037181319734493462,en,2026-03-26T14:54:10.000Z,"🏀SWEET 16 BEST BET: IOWA vs NEBRASKA 

🎯Iowa Hawkeyes +1.5 (-110)
👇Add directly to your betslip
https://t.co/qYmB467yg6

🗣️""Meanwhile, in its two games against Iowa, Nebraska has struggled to find good looks from deep and knock them down. The Huskers are a combined 15-of-51 https://t.co/cwmMWDJsuu",2037181319734493462,['2037181319734493462'],2,5,26,1,6,20254,ActionNetworkHQ,
2037180540311212042,en,2026-03-26T14:51:04.000Z,"🔴 Red Sox vs Reds MLB SGP via @VegasMinion

⚾️ RED SOX MONEYLINE
⚾️ UNDER 0.5 RUNS 1ST INNING

👇 Add directly to your betslip
https://t.co/KQvZJ0pbzN https://t.co/l4tI5vh5QT",2037180540311212042,['2037180540311212042'],4,4,29,1,7,20910,ActionNetworkHQ,
2037178607668236310,en,2026-03-26T14:43:23.000Z,"🏀SWEET 16 BEST BET

🎯Texas vs Purdue Under 147.5 (-105)
👇Add directly to your betslip
https://t.co/jh2uHKvjKb

🗣️""Both coaches have made significant strides with their defenses, which is the main reason why both teams are in the Sweet 16...With a week to prepare for each https://t.co/naxiB14svg",2037178607668236310,['2037178607668236310'],1,3,33,0,4,8350,ActionNetworkHQ,
2037174161957585256,en,2026-03-26T14:25:43.000Z,"⚾️ TIGERS vs PADRES BEST BET

🐅 TIGERS MONEYLINE
👇 Add directly to your betslip
https://t.co/c3SrziipJe

🗣️ ""Nevertheless, Tarik Skubal is no regular left-handed pitcher; he is arguably the best starter in baseball and should continue to be this season. If the game comes down https://t.co/GXkXuDl9mO",2037174161957585256,['2037174161957585256'],6,4,30,2,6,23070,ActionNetworkHQ,
2037173011791380990,en,2026-03-26T14:21:09.000Z,"⚾️TWINS VS. ORIOLES BEST BET

📉Joe Ryan Under 6.5 Ks (-138)
👇 Add directly to your betslip
https://t.co/DCPNsMWgUh

""Joe Ryan is one of the most questionable Opening Day starters on the slate. His range of outcomes is wide, as we've seen his potential for seasons now where he https://t.co/DZDwe0XLcW",2037173011791380990,['2037173011791380990'],3,4,28,0,7,7980,ActionNetworkHQ,
2037171754817241248,en,2026-03-26T14:16:09.000Z,"⚾️ ANGELS vs ASTROS BEST BET

📉 UNDER 8
👇 Add directly to your betslip
https://t.co/IT60xCHadZ

🗣️ ""While the Angels' lineup projects decent (six players with a projected wRC+ above 100), there's no clear star on the roster now that Mike Trout has entered his decline. The Halos https://t.co/GotUWp44Fn",2037171754817241248,['2037171754817241248'],2,2,14,1,5,21201,ActionNetworkHQ,
2037169546264539271,en,2026-03-26T14:07:23.000Z,"⚾️ TWINS vs ORIOLES BEST BET

🎯 TWINS MONEYLINE
👇 Add directly to your betslip
https://t.co/zKVTzfFV3i

🗣️ ""I prefer Ryan to Trevor Rogers. Ryan projects almost a half-run better than Rogers by most projection systems, as he has significantly better stuff (108 Stuff+ rating vs https://t.co/fjsuqskX15",2037169546264539271,['2037169546264539271'],3,0,21,0,6,7650,ActionNetworkHQ,
2037167660924821693,en,2026-03-26T13:59:53.000Z,"⚾️ WHITE SOX vs BREWERS BEST BET

⚪️ WHITE SOX MONEYLINE
👇 Add directly to your betslip
https://t.co/Anc8zyR7Bw

🗣️ ""Nobody is particularly interested in backing the White Sox, but if I have to do it, I’m fine doing it behind Shane Smith. The White Sox’s pitching development has https://t.co/AU84DJY5zq",2037167660924821693,['2037167660924821693'],1,5,18,0,5,7101,ActionNetworkHQ,
2037167542775550225,en,2026-03-26T13:59:25.000Z,"HAPPY MLB OPENING DAY TO ALL WHO CELEBRATE 😍

Everything you need to know for today's slate! Starting pitchers, lines and weather https://t.co/eDTetYyznC",2037167542775550225,['2037167542775550225'],4,3,17,1,1,9783,ActionNetworkHQ,
2037165617506066732,en,2026-03-26T13:51:46.000Z,"⚾️ PIRATES vs METS BEST BET

🏴‍☠️ PIRATES MONEYLINE
👇 Add directly to your betslip
https://t.co/ACa4t8dv5y

🗣️ ""A lot of the Pirates' hitters have seen plenty of Peralta from his time in the NL Central. Reynolds has had a ton of success against him in the past, hitting .385 with a https://t.co/iznqwoRRjf",2037165617506066732,['2037165617506066732'],4,9,46,0,7,12307,ActionNetworkHQ,
2037036574723235860,en,2026-03-26T05:19:00.000Z,"Durant had a chance to tie from the FT line with 3.3 seconds left

He missed the first, forcing an intentional miss on the second
https://t.co/K5d5D3Zchh",2037036574723235860,['2037036574723235860'],2,2,28,2,2,22628,ActionNetworkHQ,
2037035586025120173,en,2026-03-26T05:15:04.000Z,"A historic bad beat 🤯

The Rockets were up 13 in overtime and still failed to cover -2 

Largest blown OT lead in the play-by-play era https://t.co/3pJIAMRszH",2037035586025120173,['2037035586025120173'],7,11,95,3,7,24935,ActionNetworkHQ,
2037030786495311892,en,2026-03-26T04:56:00.000Z,WHAT A WAY TO CASH!!! Down 13 in OT Minnesota went on a 15-0 run to win by 2 🤯  https://t.co/8ohNYuZg93 https://t.co/uhAEUtyV0l,2037030786495311892,['2037030786495311892'],0,3,10,0,1,14780,ActionNetworkHQ,
2037021578865893641,en,2026-03-26T04:19:25.000Z,"Aaron Judge tonight 🥶

0-for-5
4 Ks

The only Yankees batter without a hit https://t.co/o1Hsp3QX05",2037021578865893641,['2037021578865893641'],2,1,13,2,0,6693,ActionNetworkHQ,
2037014509076852949,en,2026-03-26T03:51:19.000Z,"✅NEVADA +9.5

Great teams cover 🤷 @SeanPaulCBB https://t.co/EkdmRXrhcZ https://t.co/mLCtxA3LyJ",2037014509076852949,['2037014509076852949'],1,0,5,0,0,13052,ActionNetworkHQ,
2037014187088416861,en,2026-03-26T03:50:02.000Z,Tommy Paul ML (+110) one of those losses you remember forever 🫠 https://t.co/6Q2Go5TDbD,2037014187088416861,['2037014187088416861'],0,4,40,1,1,18046,ActionNetworkHQ,
2037014102288060711,en,2026-03-26T03:49:42.000Z,"✅PAUL GEORGE OVER 22.5 POINTS + REBOUNDS

@JoeDellera with a easy cash tonight! https://t.co/a8UswBnHrD https://t.co/iFb72urD87",2037014102288060711,['2037014102288060711'],0,0,6,0,0,9934,ActionNetworkHQ,
